User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Genres,Original Release Year,Original Release Month,Original Release Day,Current Version Release Year,Current Version Release Month,Current Version Release Day
1.483809658215986e-05,0.0,2.99,0.30670926517571884,1.0003832886163282,1,2,0.018469416188827904,2.117957324382642,2016,3,19,2019,7,19
1.2859683704538544e-05,0.021358668476319738,0.99,0.4249201277955272,1.0003832886163282,1,1,0.008299950660964131,2.112443059218413,2013,4,21,2016,5,11
0.00013387260471904228,0.0,28.656666666666666,0.11501597444089456,0.7205825986968187,1,1,0.029442110994935718,2.698633421241908,2013,6,20,2018,4,6
6.594709592071049e-06,0.0,9.99,0.24281150159744408,0.786508240705251,1,11,0.06891385097566026,2.66315032366339,2017,11,29,2019,6,18
3.9897993032029843e-05,0.0,0.99,0.33865814696485624,0.17286316596397086,3,1,0.005104996939477875,2.66315032366339,2012,2,15,2012,2,15
1.3848890143349203e-05,0.0,0.99,0.28115015974440893,1.0003832886163282,3,21,0.07085903607373757,2.6446895228961877,2016,11,7,2016,11,7
2.7697780286698406e-05,0.021358668476319738,0.99,0.6869009584664537,0.008049060942889995,2,3,0.0073124030155609695,2.6986334212419085,2010,12,15,2017,3,16
3.627090275639077e-06,0.0,2.99,0.3450479233226837,0.5496358758144884,1,1,0.004117892175033425,2.547830256533205,2013,9,23,2013,9,23
2.967619316431972e-06,0.0,0.99,0.24600638977635783,1.0003832886163282,1,3,0.007846951844589707,2.6986334212419085,2016,3,17,2016,7,13
0.0002726912416321379,0.021358668476319738,1.99,0.2364217252396166,0.3725565350709084,3,1,0.04324093554992574,2.66315032366339,2012,3,6,2019,7,28
0.0004161261752596832,0.0,8.08090909090909,0.5079872204472844,0.17477960904561135,2,5,0.07113410758977531,2.66315032366339,2018,3,14,2019,7,19
3.2973547960355245e-06,0.0,0.99,0.28753993610223644,1.0003832886163282,1,1,0.032608501141444535,2.6631503236633898,2017,12,1,2018,12,4
0.0001088127082691723,0.0,30.99,0.19488817891373802,0.017247987734764277,2,1,0.06828036843222018,2.13617837449053,2015,9,9,2016,7,20
8.672043113573429e-05,0.0,28.990000000000002,0.43450479233226835,0.3250287466462246,1,4,0.014982450130505585,2.154639175257732,2013,7,17,2016,12,20
6.9244450716746014e-06,0.0,0.99,0.19488817891373802,1.0003832886163282,1,1,0.0030418921648077183,2.19012227283625,2015,11,5,2015,11,5
3.9568257552426295e-06,0.0,0.99,0.12140575079872204,0.5695668838635493,1,1,0.0066114308064759405,2.5135459122512582,2013,7,4,2019,1,23
1.9784128776213148e-06,0.021358668476319738,0.99,0.12140575079872204,0.8915293215791491,1,3,0.022110534778907433,2.6264684727883,2014,1,10,2018,5,6
3.0335664123526823e-05,0.028502035859704265,4.99,0.329073482428115,1.0003832886163282,3,1,0.04157005503986747,2.0448333732917767,2015,8,26,2016,1,27
3.363301891956235e-05,0.0,0.99,0.3738019169329074,1.0003832886163282,3,1,0.011516191128687965,2.13617837449053,2016,3,20,2017,10,16
2.967619316431972e-06,0.0,0.99,0.054313099041533544,0.3637408968953622,1,1,0.015446441581814603,2.573004075761208,2016,10,1,2017,2,6
7.254180551278154e-06,0.0,0.99,0.41214057507987223,1.0003832886163282,2,1,0.014908058112692402,2.19012227283625,2013,7,3,2013,10,21
1.1870477265727888e-05,0.0,0.99,0.16293929712460065,0.12341893445764661,1,1,0.017024779444283957,2.6631503236633898,2015,11,12,2018,12,28
2.2092277133438012e-05,0.0,1.6566666666666667,0.610223642172524,1.0003832886163282,2,5,0.013455544128638754,2.19012227283625,2011,12,19,2012,10,6
7.254180551278154e-06,0.0,4.890000000000001,0.33226837060702874,0.8761977769260253,2,1,0.20504050658152062,2.644689522896188,2017,2,9,2017,2,28
1.9784128776213148e-06,0.01421530109293521,0.99,0.46325878594249204,1.0003832886163282,1,2,0.00037605037183226773,2.6264684727883,2010,9,21,2016,10,31
0.0004124990849840441,0.0,4.49,0.43130990415335463,1.0003832886163282,2,7,0.04307067752977598,2.644689522896188,2013,3,11,2015,1,20
0.0002196038294159659,0.0,2.99,0.33226837060702874,1.0003832886163282,1,1,0.02280664977720741,2.117957324382642,2013,11,14,2016,7,13
2.0443599735420252e-05,0.0,0.99,0.08945686900958466,0.1080873898045228,1,1,0.014163626649214793,2.06449292735555,2014,3,9,2014,3,9
9.562328908503021e-05,0.0,18.59,0.21405750798722045,1.0003832886163282,4,11,0.024293211920106552,2.154639175257732,2017,8,15,2017,11,6
1.4508361102556308e-05,0.0,0.99,0.7955271565495208,0.5132234572633193,3,3,0.01597050906125454,2.5125869096140017,2016,3,26,2016,5,10
4.616296714449734e-06,0.0,1.99,0.3961661341853035,0.03794557301648141,1,1,0.013980075210074366,2.698633421241908,2017,7,26,2018,2,15
9.298540524820178e-05,0.0,2.39,0.2268370607028754,0.10195477194327328,2,1,0.015287687481945237,2.573004075761208,2016,12,1,2019,4,2
6.396868304308918e-05,0.0,5.99,0.2715654952076677,0.6132617861249521,2,1,0.03982478251199603,2.66315032366339,2016,12,8,2017,3,27
1.5497567541366965e-05,0.0,27.13285714285714,0.3194888178913738,0.85511690302798,4,1,0.08480562209366237,2.154639175257732,2017,5,26,2019,5,16
1.6486773980177622e-06,0.0,4.49,0.13099041533546327,0.5933307780758912,1,1,0.02413164575083531,2.5730040757612085,2017,7,12,2017,7,15
1.220021274533144e-05,0.0,3.24,0.22044728434504793,0.8171713300114987,1,1,0.017785316396154112,2.508511148405658,2016,9,8,2016,12,13
2.9016722205112616e-05,0.0,2.99,0.2012779552715655,0.24338827136834035,2,4,0.012426204398539897,2.620954207624071,2010,9,23,2011,12,3
6.9244450716746014e-06,0.0,0.99,0.2715654952076677,1.0003832886163282,1,16,0.020539610553952106,2.556701030927835,2016,12,8,2017,6,1
1.3189419184142098e-05,0.0,2.99,0.1757188498402556,1.0003832886163282,1,2,0.02471169897563981,2.6264684727883,2018,4,5,2018,8,1
1.0881270826917231e-05,0.0,3.3233333333333333,0.10543130990415335,1.0003832886163282,1,1,0.017997244171986164,2.06449292735555,2015,9,30,2016,4,11
1.4178625622952755e-05,0.021358668476319738,0.99,0.31629392971246006,1.0003832886163282,3,2,0.014434607882486176,2.154639175257732,2015,7,8,2015,8,29
8.573122469692363e-05,0.0,1.6566666666666667,0.24920127795527156,1.0003832886163282,1,2,0.01532203971576689,2.620954207624071,2012,2,16,2012,7,30
9.232593428899467e-06,0.0,0.99,0.07987220447284345,1.0003832886163282,2,3,0.01861053094426734,2.698633421241908,2017,9,19,2017,9,27
0.0014043434076315298,0.0,4.29,0.3961661341853035,0.8129551552318897,2,1,0.01844282935084656,2.547830256533205,2015,6,15,2016,9,5
0.0003528169631758011,0.0,26.389999999999997,0.33865814696485624,0.5596013798390188,4,1,0.05279251273739618,2.154639175257732,2015,5,11,2017,9,25
3.627090275639077e-06,0.007071933709550682,3.99,0.26517571884984026,1.0003832886163282,1,1,0.04011519258840763,2.547830256533205,2017,12,16,2018,12,5
7.583916030881706e-06,0.007071933709550682,0.99,0.3258785942492013,1.0003832886163282,3,1,0.4024500793770499,2.1124430592184127,2019,6,7,2019,6,7
4.616296714449734e-06,0.007071933709550682,15.99,0.35782747603833864,1.0003832886163282,3,5,0.06417755917488771,2.644689522896188,2014,10,17,2016,6,16
4.02277285116334e-05,0.0,6.656666666666666,0.5591054313099042,1.0003832886163282,4,11,0.02663617701721242,2.19012227283625,2015,6,4,2017,6,22
4.946032194053286e-06,0.0,25.24,0.6166134185303515,1.0003832886163282,2,1,0.3277032295338867,2.112443059218413,2016,3,30,2019,5,27
0.00048767877433365407,0.0,5.49,0.23961661341853036,1.0003832886163282,2,25,0.021691280795355483,2.573004075761208,2016,4,21,2017,9,23
6.264974112467496e-06,0.0,1.6566666666666667,0.1853035143769968,1.0003832886163282,4,1,0.03269286322350072,2.644689522896188,2014,10,21,2016,2,22
1.7146244939384728e-05,0.0,8.24,0.12460063897763578,0.4584131851284017,1,1,0.0064194431591298945,2.154639175257732,2016,2,16,2018,7,10
0.00023411219051852223,0.0,11.69,0.2108626198083067,1.0003832886163282,3,111,0.13081184443632068,2.1124430592184127,2018,4,25,2019,7,30
1.6486773980177622e-06,0.0,0.99,0.07348242811501597,0.32732847834419315,1,1,0.0032896099148454257,2.698633421241908,2014,4,10,2014,4,10
7.254180551278154e-06,0.0,3.6900000000000004,0.34185303514376997,1.0003832886163282,4,1,0.022997103568516072,2.048189882522177,2017,8,23,2018,5,14
8.639069565613074e-05,0.0,0.99,0.14376996805111822,0.9946339593714066,1,1,0.012539784390969679,2.6264684727883,2016,12,20,2017,10,9
5.935238632863944e-06,0.0,34.99,0.13738019169329074,1.0003832886163282,2,1,0.04648964263710756,2.5730040757612085,2017,11,10,2017,11,18
1.9784128776213148e-06,0.0,8.99,0.3226837060702875,1.0003832886163282,1,1,0.023058969095357273,2.698633421241908,2016,6,16,2016,10,4
1.6486773980177622e-06,0.0,2.99,0.14696485623003194,0.0045994633959371405,1,1,0.011242142183341812,2.6986334212419085,2015,2,1,2015,2,1
1.8135451378195385e-05,0.01421530109293521,0.99,0.13099041533546327,1.0003832886163282,1,1,0.006880878183709938,2.19012227283625,2016,5,26,2016,6,10
8.80393730541485e-05,0.028502035859704265,0.99,0.2012779552715655,0.6147949405902645,3,1,0.009755068755096876,2.6264684727883,2009,6,16,2018,10,12
8.573122469692364e-06,0.0,1.6566666666666667,0.051118210862619806,0.32886163280950553,1,1,0.005600108392493308,2.19012227283625,2016,7,31,2017,10,24
0.00044151580718915673,0.0,4.323333333333333,0.0926517571884984,0.5419701034879264,2,1,0.031744684549723776,2.13617837449053,2015,5,25,2017,9,11
3.9568257552426295e-06,0.0,0.99,0.134185303514377,1.0003832886163282,4,1,0.08060439040726435,2.19012227283625,2016,2,23,2016,2,23
0.003972323322783996,0.0,21.29,0.2939297124600639,0.28861632809505555,3,11,0.061131065441967836,2.13617837449053,2016,5,3,2019,7,29
3.2973547960355245e-06,0.028502035859704265,0.99,0.12779552715654952,0.9681870448447681,1,1,0.005356225282549064,2.154639175257732,2015,2,8,2015,2,8
0.003912311465496149,0.0,16.189999999999998,0.5942492012779552,1.0003832886163282,3,12,0.3781770632281023,2.1124430592184127,2018,4,29,2019,8,2
4.121693495044406e-05,0.0,10.19,0.1853035143769968,1.0003832886163282,3,1,0.027794493968111133,2.6264684727883,2013,9,13,2016,2,6
3.9238522072822744e-05,0.0,0.99,0.23322683706070288,0.18551169030279802,1,3,0.005068966551313237,2.19012227283625,2010,5,29,2010,6,15
0.0001559648818524803,0.0,26.59,0.23003194888178913,0.5596013798390188,4,1,0.04974116179369125,2.154639175257732,2015,2,26,2017,1,13
0.00010353694059551546,0.0,1.99,0.3769968051118211,0.33729398236872365,3,1,0.053527996707322376,2.6631503236633898,2017,10,26,2018,4,11
7.583916030881706e-06,0.0,3.49,0.3450479233226837,0.8129551552318897,1,1,0.018401159595164262,2.547830256533205,2016,11,29,2016,11,29
2.143280617423091e-05,0.0,4.19,0.4057507987220447,1.0003832886163282,1,1,0.014731153383047311,2.6986334212419085,2012,2,28,2015,3,23
5.143873481815418e-05,0.03564540324308879,0.99,0.2108626198083067,0.45611345343043314,1,4,0.05928046813286261,2.66315032366339,2014,3,17,2019,1,9
1.6816509459781175e-05,0.0,11.87888888888889,0.24600638977635783,0.04101188194710617,1,11,0.07395052291708741,2.6264684727883,2015,1,16,2019,6,5
5.605503153260391e-06,0.007071933709550682,0.99,0.13738019169329074,0.31659639708700654,2,1,0.02005158869139072,2.13617837449053,2015,9,10,2015,9,10
7.583916030881706e-06,0.0,1.99,0.34824281150159747,0.13721732464545802,2,1,0.011450762332442205,2.13617837449053,2012,12,12,2012,12,19
6.627683140031405e-05,0.03564540324308879,0.99,0.26517571884984026,1.0003832886163282,2,19,0.036313786042421345,2.13617837449053,2018,10,18,2018,12,10
1.6486773980177622e-06,0.0,5.29,0.15654952076677317,1.0003832886163282,1,2,0.02394221453021824,2.157755933828818,2018,2,17,2019,7,17
0.0034299084588361524,0.0,3.79,0.4728434504792332,0.8129551552318897,2,2,0.01821223965989299,2.573004075761208,2014,12,5,2016,8,22
0.0001012287922382906,0.0,0.99,0.2779552715654952,1.0003832886163282,2,1,0.004198921415602128,2.13617837449053,2010,2,5,2010,5,25
1.3189419184142098e-05,0.0,13.823333333333332,0.28753993610223644,0.9931008049060943,1,4,0.006114160121548504,2.644689522896188,2012,4,25,2012,10,18
5.5725296053000365e-05,0.0,0.99,0.3258785942492013,0.8861632809505557,4,1,0.0531941273765182,2.556701030927835,2017,5,11,2018,8,21
1.9784128776213148e-06,0.0,0.99,0.18210862619808307,1.0003832886163282,1,16,0.006534226719260886,2.6631503236633898,2015,10,17,2015,10,17
6.9244450716746014e-06,0.0,1.99,0.22044728434504793,0.9609045611345343,1,1,0.02872682279616843,2.6986334212419085,2012,3,5,2019,3,27
4.286561234846182e-06,0.0,0.99,0.2108626198083067,1.0003832886163282,1,25,0.005260103637539593,2.010069527691201,2013,3,18,2015,4,8
2.308148357224867e-06,0.0,0.99,0.16293929712460065,1.0003832886163282,1,1,0.013521452254896196,2.19012227283625,2014,6,29,2014,6,29
0.00019784128776213146,0.0,2.19,0.4249201277955272,0.17899578382522038,1,3,0.003993649836005225,2.698633421241908,2012,8,2,2019,7,5
6.264974112467496e-06,0.0,0.99,0.24600638977635783,1.0003832886163282,1,1,0.00662702500952269,2.6986334212419085,2015,2,22,2015,12,8
6.133079920626075e-05,0.0,0.99,0.25559105431309903,0.8761977769260253,1,1,0.03323559261806218,2.644689522896188,2014,10,7,2015,3,9
1.7475980418988278e-05,0.0,2.3233333333333333,0.07348242811501597,0.33614411651973936,1,5,0.005524949446661435,2.048189882522177,2013,10,8,2019,3,5
9.892064388106573e-06,0.0,0.99,0.18210862619808307,1.0003832886163282,1,1,0.009653011157125017,2.0393191081275472,2012,4,11,2012,9,14
1.648677398017762e-05,0.0,0.99,0.22364217252396165,1.0003832886163282,2,26,0.0052355619409414295,2.13617837449053,2013,9,18,2013,9,18
0.001653953165691419,0.0,23.99,0.5910543130990416,0.9382905327711767,1,7,0.04761498168320249,2.5730040757612085,2013,1,24,2014,7,31
8.573122469692364e-06,0.03564540324308879,0.99,0.30990415335463256,0.3725565350709084,3,1,0.17254448821615098,2.66315032366339,2015,3,12,2019,7,29
8.902857949295916e-06,0.0,24.689999999999998,0.19169329073482427,1.0003832886163282,1,10,0.055812675275007606,2.6631503236633898,2016,5,6,2017,12,4
4.7152173583308e-05,0.0,31.156666666666666,0.4536741214057508,0.8482177079340744,1,25,0.09434467279016083,2.154639175257732,2016,12,1,2019,6,27
5.176847029775773e-05,0.03564540324308879,0.99,0.329073482428115,0.161364507474128,1,1,0.018427746433145608,2.1244305921841287,2011,4,13,2016,12,6
2.143280617423091e-05,0.0,20.115,0.402555910543131,1.0003832886163282,2,1,0.04155420519414783,2.6986334212419085,2018,4,22,2019,6,27
8.902857949295916e-06,0.0,2.49,0.1501597444089457,1.0003832886163282,1,2,0.005603687389913874,2.19012227283625,2015,3,28,2015,11,24
3.627090275639077e-06,0.0,5.59,0.33226837060702874,1.0003832886163282,1,3,0.008937523487170572,2.19012227283625,2016,10,6,2016,11,17
6.825524427793535e-05,0.007071933709550682,0.99,0.18849840255591055,0.6711383671904945,1,4,0.010550373110481095,2.556701030927835,2012,8,8,2018,2,13
3.2973547960355245e-06,0.007071933709550682,0.99,0.4057507987220447,0.22000766577232655,1,1,0.02302215655046003,2.1963557899784227,2016,6,11,2016,6,11
3.627090275639077e-06,0.0,2.99,0.31629392971246006,0.4683786891529322,1,1,0.012876465791175726,2.573004075761208,2017,9,13,2017,9,13
3.363301891956235e-05,0.0,1.49,0.1853035143769968,0.93560751245688,1,2,0.0012684989429175475,2.6986334212419085,2013,7,19,2017,7,24
2.2422012613041565e-05,0.0,1.99,0.3738019169329074,0.22000766577232655,1,1,0.022716152271001686,2.2289618796451687,2015,8,4,2017,6,26
8.507175373771653e-05,0.0,0.99,0.06389776357827476,0.9812188577999233,1,1,0.0085205702876747,2.19012227283625,2016,5,11,2016,5,11
4.616296714449734e-06,0.0,4.99,0.3610223642172524,0.5940973553085473,2,1,0.06095441635499564,2.644689522896188,2016,11,30,2016,12,3
1.0551535347313678e-05,0.04278877062647332,2.6566666666666667,0.2523961661341853,1.0003832886163282,3,1,0.0014236740453663487,2.5125869096140017,2010,6,7,2019,3,14
0.00027565886094856984,0.0,0.99,0.3993610223642173,0.25105404369490225,1,2,0.006206237169933354,2.1567969311915607,2009,12,18,2017,9,20
0.008795364182945157,0.007071933709550682,0.99,0.8210862619808307,1.0003832886163282,4,1,0.009322034782662187,2.6446895228961877,2009,12,24,2012,12,6
4.583323166489379e-05,0.0,9.823333333333332,0.6517571884984026,0.9198926791874281,3,5,0.02488758113459331,2.573004075761208,2013,4,13,2015,10,23
0.0850229528867352,0.0,4.09,0.3194888178913738,1.0003832886163282,2,9,0.020957841966812468,2.6446895228961877,2015,7,8,2019,7,8
0.0003485304019409549,0.0,0.99,0.12460063897763578,1.0003832886163282,1,1,0.039131990868443725,2.6264684727883,2017,1,3,2018,8,17
1.8135451378195385e-05,0.0,1.49,0.31309904153354634,0.36680720582598697,1,1,0.0076058808040473345,2.19012227283625,2012,4,13,2013,8,23
0.00020278731995618474,0.0,0.99,0.3738019169329074,0.7523955538520506,1,3,0.002075264528252989,2.6264684727883,2010,12,15,2013,1,25
0.00014937017226040927,0.0,3.69,0.15335463258785942,0.32809505557684937,1,14,0.014560128434878864,2.698633421241908,2013,12,18,2019,4,5
6.9244450716746014e-06,0.03564540324308879,0.99,0.3258785942492013,0.6147949405902645,2,1,0.02314844403087141,2.154639175257732,2012,11,21,2017,1,4
0.0056157249531281015,0.0,4.99,0.26198083067092653,1.0003832886163282,1,1,0.04262892699100905,2.6264684727883,2012,5,15,2019,7,2
6.264974112467496e-06,0.0,19.32333333333333,0.5814696485623003,1.0003832886163282,3,1,0.058895470267478926,2.112443059218413,2018,1,20,2018,11,15
0.001211118416583848,0.0,3.24,0.4696485623003195,0.36182445381372175,3,8,0.013480549427232591,2.6446895228961877,2010,8,19,2017,9,14
0.005084521095486779,0.0,5.59,0.3514376996805112,0.9946339593714066,1,3,0.036684467918122764,2.66315032366339,2017,8,4,2019,4,3
4.154667043004761e-05,0.04278877062647332,0.99,0.402555910543131,0.9858183211958604,1,10,0.010502823573322153,2.1225125869096138,2013,11,9,2013,11,9
0.004174780907260578,0.0,31.656666666666666,0.35782747603833864,0.6849367573783058,3,1,0.015511630463403474,2.620954207624071,2010,10,29,2016,11,29
1.9784128776213148e-06,0.0,0.99,0.12140575079872204,0.4319662706017631,3,16,0.007960712834029108,2.6446895228961877,2016,6,4,2016,6,4
2.5059896449869986e-05,0.0,4.323333333333333,0.26517571884984026,0.6132617861249521,1,1,0.03830831017636788,2.5478302565332056,2017,6,14,2017,6,14
0.0010337207285571368,0.0,0.99,0.4792332268370607,1.0003832886163282,2,1,0.0022980433868755607,2.644689522896188,2009,7,30,2010,7,26
1.9784128776213148e-06,0.0,0.99,0.16293929712460065,1.0003832886163282,1,1,0.008002126947038507,2.0,2016,7,26,2016,8,24
2.6378838368284194e-06,0.01421530109293521,0.99,0.5175718849840255,1.0003832886163282,2,6,0.038216534456797666,2.698633421241908,2017,12,14,2018,9,4
0.0005288957092840981,0.0,0.99,0.10543130990415335,1.0003832886163282,1,81,0.0017663523133904355,2.6264684727883,2009,10,14,2010,12,18
1.0881270826917231e-05,0.0,0.99,0.07028753993610223,1.0003832886163282,1,1,0.00792722364387953,2.0836729801006957,2017,12,13,2017,12,13
0.00023048510024288317,0.0,0.99,0.10862619808306709,0.4978919126101955,1,1,0.001895334776862293,2.6986334212419085,2015,10,25,2015,10,25
0.00038183368538091374,0.0,0.99,0.5527156549520766,0.5937140666922193,1,1,0.005444166362025815,2.13617837449053,2010,10,4,2014,7,11
0.00045998099404695567,0.0,23.59,0.6038338658146964,1.0003832886163282,3,11,0.04291831449672905,2.0448333732917767,2017,7,27,2019,7,29
0.00021169017790548066,0.01421530109293521,0.99,0.46645367412140576,0.8443848217707934,2,1,0.05994207137032142,2.644689522896188,2014,2,26,2015,2,7
2.6378838368284194e-06,0.0,4.74,0.15335463258785942,0.6025297048677655,1,1,0.007878140250683206,2.0448333732917767,2014,1,11,2016,10,14
3.956825755242629e-05,0.0,0.99,0.21405750798722045,0.5220390954388655,2,2,0.013428653964634392,2.620954207624071,2013,3,27,2018,1,16
2.01138642558167e-05,0.0,5.656666666666667,0.20447284345047922,1.0003832886163282,1,1,0.10448116041322082,2.19012227283625,2015,11,4,2015,11,4
0.0035080557675021946,0.0,7.09,0.6070287539936102,0.6124952088922959,2,1,0.025970227854314354,2.66315032366339,2014,12,4,2016,12,19
2.1103070694627355e-05,0.0,0.99,0.5239616613418531,0.8777309313913377,1,1,0.011571409946033832,2.1567969311915607,2013,5,7,2017,9,14
0.06277965690363876,0.0,0.99,0.268370607028754,0.5588348026063626,1,17,0.0053805113364743294,2.19012227283625,2008,7,23,2017,5,30
0.0007214612293725728,0.0,0.99,0.45686900958466453,1.0003832886163282,1,1,0.021958427388533402,2.66315032366339,2014,7,23,2017,10,8
5.3087412216171945e-05,0.007071933709550682,0.99,0.46006389776357826,1.0003832886163282,3,1,0.0033783179223408687,2.1560776792136176,2013,11,1,2018,1,15
0.001184739578215564,0.03564540324308879,0.99,0.31309904153354634,1.0003832886163282,1,1,0.042610520718560425,2.6264684727883,2012,5,15,2019,6,19
4.616296714449734e-06,0.0,2.24,0.0926517571884984,0.7021847451130702,1,1,0.005390992686063128,2.5478302565332056,2013,11,28,2013,11,28
0.0001747598041898828,0.0,27.275714285714287,0.34824281150159747,0.12073591414334994,3,9,0.029735077498076287,2.13617837449053,2016,6,27,2018,6,25
2.308148357224867e-06,0.0,2.49,0.134185303514377,1.0003832886163282,1,1,0.020573611029447478,2.19012227283625,2017,3,17,2017,3,17
2.3740954531455775e-05,0.0,0.99,0.4185303514376997,1.0003832886163282,1,12,0.0027558280138353813,2.0,2014,5,23,2014,5,23
7.254180551278154e-06,0.0,0.99,0.03514376996805112,0.32886163280950553,1,1,0.002337596600975021,2.0050347638456003,2014,12,21,2017,10,24
1.9784128776213148e-06,0.0,0.99,0.3450479233226837,1.0003832886163282,1,1,0.006347096282699893,2.117957324382642,2013,7,22,2013,7,22
2.308148357224867e-06,0.0,0.99,0.05750798722044728,0.32886163280950553,1,1,0.002392815418320888,2.19012227283625,2015,2,11,2015,2,11
0.017598312281921196,0.0,3.79,0.7571884984025559,0.3878880797240322,2,19,0.11315000345117608,2.1124430592184127,2016,3,31,2019,7,19
0.00013914837239269913,0.0,35.82333333333333,0.33226837060702874,0.9785358374856267,3,1,0.03875721870997594,2.6209542076240706,2014,8,17,2017,12,11
0.006134728598024093,0.007071933709550682,0.99,0.20766773162939298,0.5971636642391721,1,1,0.00799445766685158,2.19012227283625,2010,10,27,2014,10,29
1.9784128776213145e-05,0.0,18.49,0.46006389776357826,0.1878114220007666,2,5,0.07066781535441022,2.644689522896188,2013,5,16,2013,10,10
2.835725124590551e-05,0.0,0.99,0.10223642172523961,1.0003832886163282,1,1,0.02290507220627296,2.6264684727883,2013,3,1,2017,3,9
1.9784128776213148e-06,0.0,2.99,0.2108626198083067,0.9497891912610196,1,1,0.027069491347773735,2.508511148405658,2013,8,6,2017,7,13
2.308148357224867e-06,0.0,0.99,0.3226837060702875,1.0003832886163282,1,1,0.0021812653645240827,2.0438743706545193,2012,2,6,2012,4,19
0.0015098587611046667,0.03564540324308879,2.09,0.7539936102236422,0.8156381755461862,2,8,0.09132732232195127,2.6446895228961877,2013,8,8,2017,7,26
4.748190906291155e-05,0.0,3.1566666666666667,0.3035143769968051,0.21195860482943657,3,9,0.008186956599543422,2.66315032366339,2016,4,28,2019,6,13
0.00011079112114679362,0.0,4.49,0.4440894568690096,1.0003832886163282,3,1,0.08498329375132614,2.5533445216974346,2015,7,27,2017,2,2
2.308148357224867e-06,0.007071933709550682,0.99,0.1853035143769968,1.0003832886163282,2,1,0.002455447873180783,2.0448333732917767,2015,4,16,2018,7,17
1.0551535347313678e-05,0.007071933709550682,0.99,0.3226837060702875,1.0003832886163282,1,2,0.3227345585434503,2.698633421241908,2016,4,9,2018,7,3
0.004322832137602572,0.0,35.39,0.19169329073482427,0.5940973553085473,1,1,0.04310467800527135,2.542795492687605,2015,11,5,2016,6,5
1.3848890143349203e-05,0.0,0.99,0.2779552715654952,0.5228056726715217,1,27,0.06296836933208239,2.698633421241908,2017,2,23,2017,9,21
0.00013749969499468137,0.0,22.89,0.4472843450479233,0.06669221924108854,2,1,0.26688609329423707,2.556701030927835,2017,2,22,2018,9,11
8.177439894168101e-05,0.0,1.6566666666666667,0.15654952076677317,1.0003832886163282,1,1,0.033983347436287455,2.6264684727883,2015,2,18,2019,5,22
0.0003534764341350082,0.0,0.99,0.04792332268370607,1.0003832886163282,1,1,0.002244031382694525,2.06449292735555,2014,3,13,2018,3,14
0.00012167239197371085,0.0,12.49,0.07667731629392971,1.0003832886163282,2,1,0.05826914571887998,2.1124430592184127,2018,8,12,2019,7,25
