User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Action,Adventure,Board,Books,Business,Card,Casino,Casual,Education,Entertainment,Family,Finance,Food & Drink,Games,Health & Fitness,Lifestyle,Medical,Music,Navigation,News,Photo & Video,Productivity,Puzzle,Racing,Reference,Role Playing,Shopping,Simulation,Social Networking,Sports,Strategy,Travel,Trivia,Utilities,Word,Original Release Year,Original Release Month,Original Release Day,Current Version Release Year,Current Version Release Month,Current Version Release Day
1.9784128776213148e-06,0.0,0.99,0.0540436949022614,1,1,0.012369526370819922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,12,20,2016,12,2
0.00048141380022118655,0.007071933709550682,0.99,0.008049060942889995,1,3,0.006614498518550711,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,7,10,2017,3,16
3.627090275639077e-06,0.0,2.99,0.06477577615944806,1,1,0.022237844830010404,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,10,8,2015,7,8
0.000433931891158275,0.0,2.99,0.5013415101571483,2,1,0.026977459985530625,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8,29,2018,8,4
1.0881270826917231e-05,0.0,29.24,0.9275584515139901,1,6,0.025654253510613005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,6,2015,5,7
0.0004105206721064228,0.0,7.19,0.6124952088922959,2,1,0.08517604832669089,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,11,24,2015,9,15
1.0221799867710126e-05,0.0,0.99,0.05672671521655807,1,1,0.009244039051974712,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,3,25,2013,6,1
2.308148357224867e-06,0.0,1.99,0.9796857033346109,1,31,0.008045586201431087,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,2,26,2014,4,3
0.004027718883357393,0.0,2.6566666666666667,0.4051360674587965,1,3,0.012485588144315402,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,3,20,2019,7,25
9.232593428899467e-06,0.0,0.99,0.5795323878880797,1,1,0.009658180182068711,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2013,9,8,2013,12,10
0.0001905871072108533,0.0,12.19,0.9271751628976619,2,1,0.06882386475480033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,6,8,2017,1,30
0.004822711124681558,0.021358668476319738,30.823333333333334,0.7884246837868916,2,1,0.022796424070291508,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,7,19,2018,4,11
1.6816509459781175e-05,0.0,5.79,0.43273284783441934,3,14,0.030572051609142805,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,5,13,2019,5,31
8.639069565613074e-05,0.028502035859704265,2.39,0.8336527405136067,1,1,0.015920658740039523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,3,15,2018,3,26
1.6486773980177622e-06,0.0,0.99,0.40628593330778073,1,1,0.004230374951108339,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,8,8,2014,8,8
2.967619316431972e-06,0.0,0.99,0.7750095822154082,1,1,0.00758670760358002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,10,13,2017,10,13
2.308148357224867e-06,0.0,0.99,0.11536987351475661,1,1,0.0026804134253306097,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6,30,2016,7,19
2.308148357224867e-06,0.0,0.99,0.44308164047527787,1,1,0.027093010473680307,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,10,4,2017,2,10
7.913651510485259e-06,0.0,0.99,0.43848217707934073,1,4,0.008927042137581774,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,10,2,2013,10,8
2.9346457684716166e-05,0.0,7.49,0.99195093905711,1,1,0.07644022690843646,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1,14,2018,10,10
6.594709592071049e-06,0.007071933709550682,0.99,0.7753928708317362,1,2,0.022379982156141433,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,3,16,2019,3,29
0.00013420234019864585,0.01421530109293521,2.74,0.24185511690302797,1,15,0.0065061060252421575,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012,10,2,2018,5,22
2.6378838368284194e-06,0.0,0.99,0.018397853583748562,1,2,0.011051688392033151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,7,17,2017,12,11
6.594709592071049e-06,0.0,0.99,0.9865848984285167,1,1,0.0016463388134600981,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,4,4,2014,4,10
1.5827303020970518e-05,0.0,3.5900000000000003,0.8129551552318897,1,1,0.012572506653100562,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,11,12,2015,5,4
5.275767673656839e-06,0.0,7.847142857142857,0.1161364507474128,1,1,0.04117483146756789,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,3,28,2014,3,28
0.016485784773738812,0.0,22.59,0.5875814488309697,3,1,0.05545912145839032,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,1,2019,7,30
4.3525083307668924e-05,0.0,4.823333333333333,0.8129551552318897,1,1,0.015334470091085484,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,11,14,2015,5,19
5.3746883175379045e-05,0.021358668476319738,0.99,0.49904177845917974,3,1,0.052630435282779144,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,5,14,2016,7,22
0.0009849198775758112,0.01421530109293521,0.99,0.42353392104254506,1,1,0.019548228268455484,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,4,12,2018,6,28
1.6486773980177622e-06,0.0,0.99,0.3319279417401303,1,1,0.002722978679321192,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,3,19,2013,3,19
1.6486773980177622e-06,0.0,9.99,0.1395170563434266,2,31,0.022592676859992177,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2016,12,19,2016,12,19
6.693630235952114e-05,0.0,0.99,0.8662322729014948,1,1,0.007597955881187511,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,3,16,2017,11,10
4.286561234846182e-06,0.0,1.9900000000000002,0.2951322345726332,1,1,0.03291348285021129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,12,11,2017,12,11
1.9784128776213148e-06,0.0,2.99,0.8800306630893062,2,1,0.03304386061338903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,8,15,2018,8,11
1.6486773980177622e-06,0.007071933709550682,11.323333333333332,0.18397853583748563,1,11,0.062124748511520535,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,10,2,2019,7,17
2.835725124590551e-05,0.0,0.99,0.7876581065542353,1,2,0.003272737498434189,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,1,11,2017,1,17
1.780571589859183e-05,0.0,20.389999999999997,0.3714066692219241,3,8,0.10526214877892277,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,1,19,2018,12,12
0.000861928543683686,0.0,2.39,0.22958988118052895,3,1,0.03614378366494449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,1,16,2018,8,15
1.0551535347313678e-05,0.0,0.99,0.7408968953622077,1,1,0.010983943083715307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,1,24,2017,4,19
0.0008022464218754431,0.0,8.545555555555556,0.23802223073974704,3,7,0.03387265415892282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,11,19,2017,11,28
1.0221799867710126e-05,0.0,13.09,0.9739363740896896,1,32,0.009953958754611155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2013,1,18,2016,4,29
0.00021070097146667002,0.0,0.99,0.5373706400919893,1,26,0.006182462401353884,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,11,7,2013,11,7
7.748783770683482e-05,0.0,0.99,0.6098121885779992,3,1,0.03287436952125797,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,12,13,2019,3,18
1.0551535347313678e-05,0.0,3.69,0.8194710617094673,3,11,0.06320023723640045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,12,22,2019,7,20
0.0006067132824705365,0.0,8.39,0.6795707167497126,4,1,0.013585874208466374,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,7,1,2013,9,26
5.275767673656839e-06,0.0,2.99,0.15868148715983135,1,1,0.022789777360796175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,5,20,2017,5,23
0.0003165460604194103,0.07136224016001143,0.99,0.015331544653123802,3,1,0.09111130426335286,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,2,14,2018,10,18
1.6486773980177622e-06,0.0,0.99,0.6297431966270601,1,1,0.024789669990873557,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,12,3,2016,12,20
1.9784128776213148e-06,0.0,0.99,0.13836719049444232,1,1,0.01105650515934847,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012,8,13,2012,9,11
3.1654606041941036e-05,0.0,31.156666666666666,0.08623993867382139,3,7,0.06334441970391466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,10,4,2018,6,19
0.0010858189343344981,0.0,22.99,0.294365657339977,1,5,0.08126241464730259,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,2,9,2019,7,27
0.00010980191470798296,0.0,0.99,0.850900728248371,1,1,0.0037172871247485115,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011,3,31,2012,1,19
0.0012279349260436293,0.0,4.29,0.8129551552318897,2,1,0.0185527557001925,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6,28,2016,7,18
0.0018010151895946035,0.0,0.99,0.14449980835569184,2,1,0.003526335029948539,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,2,25,2017,9,28
0.0021597673914032687,0.0,11.49,0.9842851667305481,1,8,0.021778454946813543,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,10,12,2019,1,17
2.7368044807094852e-05,0.0,0.99,0.22000766577232655,1,1,0.01767666826017266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,11,8,2017,7,14
6.264974112467496e-06,0.007071933709550682,0.99,0.2545036412418551,2,1,0.03535614858974719,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4,15,2016,7,19
0.00862752882382695,0.0,5.29,0.29091605979302415,1,10,0.14737391064266012,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,6,14,2018,9,23
0.0018682812274337282,0.0,5.99,0.3572249904177846,2,31,0.01928363810200654,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,3,18,2016,6,7
7.550942482921351e-05,0.0,0.99,0.6416251437332311,3,1,0.02209442929051489,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,5,6,2016,10,8
2.6378838368284194e-06,0.0,0.99,0.5550019164430816,1,1,0.020731342558625257,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,4,18,2016,1,26
0.000999757974157971,0.07136224016001143,0.99,0.19164430816404754,3,1,0.03534720109619578,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,9,15,2019,2,4
0.008429028065105612,0.0,6.69,0.28861632809505555,3,12,0.08818317308798454,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,5,23,2019,7,31
1.0551535347313678e-05,0.0,0.99,0.22192410885396704,1,11,0.005608800243371825,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2011,6,14,2017,8,18
6.264974112467496e-06,0.0,0.99,0.5047911077041012,1,1,0.026925308880259527,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,4,4,2016,11,23
5.275767673656839e-05,0.01421530109293521,0.99,0.7654273668072058,1,1,0.009438071840703938,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,2,21,2018,1,3
0.006589763559876996,0.0,7.89,0.9540053660406286,1,4,0.02323612946767526,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,7,24,2019,6,20
1.5827303020970518e-05,0.0,1.99,0.22000766577232655,1,1,0.018673163399127234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2016,2,23,2017,10,23
1.5827303020970518e-05,0.0,37.99,0.35300881563817554,2,2,0.005902533674531088,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,9,29,2017,9,25
4.616296714449734e-06,0.0,0.99,0.7773093139133768,3,1,0.02689437611683893,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,2,23,2017,3,23
7.48499538700064e-05,0.0,5.1899999999999995,0.7451130701418168,1,1,0.0702452380161106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,7,17,2019,6,20
3.9568257552426295e-06,0.0,0.99,0.4185511690302798,1,1,0.0031832625629200527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012,5,18,2013,8,10
1.9454393296609595e-05,0.0,20.89,0.600996550402453,1,4,0.19274946251128022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,10,26,2019,5,31
0.0009361190265944854,0.0,22.689999999999998,0.02108087389804523,1,1,0.05750554105493506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,10,5,2019,7,16
1.220021274533144e-05,0.0,4.24,0.36450747412801837,2,3,0.02774690348818036,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,3,16,2012,7,27
